0	1.7712220894812651
1	1.7712220894812651
2	1.7712220894812651
3	1.7712220894812651
4	1.7712220894812651
5	1.5584086795810101
6	1.5584086795810101
7	1.5584086795810101
8	1.5584086795810101
9	1.5584086795810101
10	0.9067781055910791
11	0.9067781055910791
12	0.9067781055910791
13	0.9067781055910791
14	0.9067781055910791
15	3.2569667343259585
16	3.2569667343259585
17	3.2569667343259585
18	3.2569667343259585
19	3.2569667343259585
20	1.8053539159890701
21	1.8053539159890701
22	1.8053539159890701
23	1.8053539159890701
24	1.8053539159890701
25	2.3923758020154944
26	2.3923758020154944
27	2.3923758020154944
28	2.3923758020154944
29	2.3923758020154944
30	1.5556212642054152
31	1.5556212642054152
32	1.5556212642054152
33	1.5556212642054152
34	1.5556212642054152
35	2.770003980791936
36	2.770003980791936
37	2.770003980791936
38	2.770003980791936
39	2.770003980791936
40	1.3514267278305838
41	1.3514267278305838
42	1.3514267278305838
43	1.3514267278305838
44	1.3514267278305838
45	1.2693961507444218
46	1.2693961507444218
47	1.2693961507444218
48	1.2693961507444218
49	1.2693961507444218
50	1.314195222639207
51	1.2033932616965222
52	1.2033932616965222
53	1.2033932616965222
54	1.2033932616965222
55	1.2033932616965222
56	2.2756683816521366
57	2.2756683816521366
58	2.2756683816521366
59	2.2756683816521366
60	2.2756683816521366
61	3.0925209305602817
62	3.0925209305602817
63	3.0925209305602817
64	3.0925209305602817
65	3.0925209305602817
66	1.5428274661431605
67	1.5428274661431605
68	1.5428274661431605
69	1.5428274661431605
70	1.5428274661431605
71	2.3398352206418047
72	2.3398352206418047
73	2.3398352206418047
74	2.3398352206418047
75	2.3398352206418047
76	2.64700064811945
77	2.64700064811945
78	2.64700064811945
79	2.64700064811945
80	2.64700064811945
81	1.958431805001944
82	1.958431805001944
83	1.958431805001944
84	1.958431805001944
85	1.958431805001944
86	3.5
87	3.5
88	3.5
89	3.5
90	3.5
91	1.9249492888987016
92	1.9249492888987016
93	1.9249492888987016
94	1.9249492888987016
95	1.9249492888987016
96	1.204974637197787
97	1.204974637197787
98	1.204974637197787
99	1.204974637197787
100	1.204974637197787
101	1.332274781209191
102	1.332274781209191
103	1.332274781209191
104	1.332274781209191
105	1.332274781209191
106	1.8558844123036502
107	1.8558844123036502
108	1.8558844123036502
109	1.8558844123036502
110	1.8558844123036502
111	1.2397308581358297
112	1.2397308581358297
113	1.2397308581358297
114	1.2397308581358297
115	1.2397308581358297
116	1.64722693831845
117	1.64722693831845
118	1.64722693831845
119	1.64722693831845
120	1.64722693831845
121	2.1588098152509407
122	2.1588098152509407
123	2.1588098152509407
124	2.1588098152509407
125	2.1588098152509407
126	3.204880743602504
127	3.204880743602504
128	3.204880743602504
129	3.204880743602504
130	3.204880743602504
131	2.220683667593339
132	2.220683667593339
133	2.220683667593339
134	2.220683667593339
135	2.220683667593339
136	1.7115532049578346
137	1.7115532049578346
138	1.7115532049578346
139	1.7115532049578346
140	1.7115532049578346
141	1.1986724465917948
142	1.1986724465917948
143	1.1986724465917948
144	1.1986724465917948
145	1.1986724465917948
146	2.3840778314737743
147	2.3840778314737743
148	2.3840778314737743
149	2.3840778314737743
150	2.3840778314737743
151	2.8771796955615048
152	2.8771796955615048
153	2.8771796955615048
154	2.8771796955615048
155	2.8771796955615048
156	3.134805476851618
157	3.134805476851618
158	3.134805476851618
159	3.134805476851618
160	3.134805476851618
161	1.3285309580148976
162	1.3285309580148976
163	1.3285309580148976
164	1.3285309580148976
165	1.3285309580148976
166	0.845732350868923
167	0.845732350868923
168	0.845732350868923
169	0.845732350868923
170	0.845732350868923
171	2.1443246311783035
172	2.1443246311783035
173	2.1443246311783035
174	2.1443246311783035
175	2.1443246311783035
176	2.074642277566428
177	2.074642277566428
178	2.074642277566428
179	2.074642277566428
180	2.074642277566428
181	1.9084052101812197
182	1.9084052101812197
183	1.9084052101812197
184	1.9084052101812197
185	1.9084052101812197
186	2.287191404965761
187	2.287191404965761
188	2.287191404965761
189	2.287191404965761
190	2.287191404965761
191	2.5462881648102518
192	2.5462881648102518
193	2.5462881648102518
194	2.5462881648102518
195	2.5462881648102518
196	1.37978815974267
197	1.37978815974267
198	1.37978815974267
199	1.37978815974267
