0	0.8
1	0.8
2	0.8
3	0.1916388127536005
4	0.1916388127536005
5	0.1916388127536005
6	0.7683543072516738
7	0.7683543072516738
8	0.7683543072516738
9	0.7690084622826557
10	0.7690084622826557
11	0.7690084622826557
12	0.5042065918477199
13	0.5042065918477199
14	0.5042065918477199
15	0.8
16	0.8
17	0.8
18	0.8
19	0.8
20	0.8
21	0.7678681771310207
22	0.7678681771310207
23	0.7678681771310207
24	0.24711587931395218
25	0.24711587931395218
26	0.24711587931395218
27	0.8
28	0.8
29	0.8
30	0.5287644105488496
31	0.8
32	0.8
33	0.8
34	0.5755448574950309
35	0.5755448574950309
36	0.5755448574950309
37	0.39433768428354743
38	0.39433768428354743
39	0.39433768428354743
40	0.28839794044892925
41	0.28839794044892925
42	0.28839794044892925
43	0.7676342677726748
44	0.7676342677726748
45	0.7676342677726748
46	0.413394591004922
47	0.413394591004922
48	0.413394591004922
49	0.8
50	0.8
51	0.8
52	0.4489140581672712
53	0.4489140581672712
54	0.4489140581672712
55	0.6391625109358283
56	0.6391625109358283
57	0.6391625109358283
58	0.8
59	0.8
60	0.8
61	0.8
62	0.8
63	0.8
64	0.10345310291561449
65	0.10345310291561449
66	0.10345310291561449
67	0.8
68	0.8
69	0.8
70	0.42900890041967155
71	0.42900890041967155
72	0.42900890041967155
73	0.4505158874351824
74	0.4505158874351824
75	0.4505158874351824
76	0.5903708275039661
77	0.5903708275039661
78	0.5903708275039661
79	0.8
80	0.8
81	0.8
82	0.6481184194177408
83	0.6481184194177408
84	0.6481184194177408
85	0.8
86	0.8
87	0.8
88	0.1
89	0.1
90	0.1
91	0.66475537116712
92	0.66475537116712
93	0.66475537116712
94	0.8
95	0.8
96	0.8
97	0.23135454900537156
98	0.23135454900537156
99	0.23135454900537156
100	0.8
101	0.8
102	0.8
103	0.8
104	0.8
105	0.8
106	0.8
107	0.8
108	0.8
109	0.8
110	0.8
111	0.8
112	0.1342179532320904
113	0.1342179532320904
114	0.1342179532320904
115	0.8
116	0.8
117	0.8
118	0.8
119	0.8
120	0.8
121	0.8
122	0.8
123	0.8
124	0.4732656556935972
125	0.4732656556935972
126	0.4732656556935972
127	0.8
128	0.8
129	0.8
130	0.7434116069967159
131	0.7434116069967159
132	0.7434116069967159
133	0.544812884941416
134	0.544812884941416
135	0.544812884941416
136	0.3762523799525639
137	0.3762523799525639
138	0.3762523799525639
139	0.8
140	0.8
141	0.8
142	0.11041212923385946
143	0.11041212923385946
144	0.11041212923385946
145	0.8
146	0.8
147	0.8
148	0.28550641728470916
149	0.28550641728470916
150	0.28550641728470916
151	0.69699172375656
